,File type,Extension,Timestamp of creation in D1,New creation time in D1 copyTimestamp of last modification,Original file path,New path after copying
306,AUDIO7,.m4a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO7.m4a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO7.m4a
307,AUDIO8,.m4b,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO8.m4b,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO8.m4b
308,AUDIO9,.aac,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO9.aac,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO9.aac
309,AUDIO10,.wma,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO10.wma,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO10.wma
310,AUDIO11,.wma,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO11.wma,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO11.wma
311,AUDIO12,.raw,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO12.raw,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO12.raw
312,AUDIO13,.aa,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO13.aa,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO13.aa
313,AUDIO14,.wma,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO14.wma,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO14.wma
314,AUDIO15,.mp3,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO15.mp3,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO15.mp3
315,AUDIO16,.mp3,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO16.mp3,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO16.mp3
316,AUDIO17,.mp3,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO17.mp3,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO17.mp3
317,AUDIO18,.vox,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO18.vox,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO18.vox
318,AUDIO19,.dvf,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO19.dvf,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO19.dvf
319,AUDIO20,.m4a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO20.m4a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO20.m4a
320,AUDIO21,.dvf,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO21.dvf,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO21.dvf
321,AUDIO22,.m4p,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO22.m4p,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO22.m4p
322,AUDIO23,.msv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO23.msv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO23.msv
323,AUDIO24,.oga,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO24.oga,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO24.oga
324,AUDIO25,.m4p,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO25.m4p,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO25.m4p
325,AUDIO26,.ogg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO26.ogg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO26.ogg
326,AUDIO27,.vox,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO27.vox,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO27.vox
327,AUDIO28,.vox,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO28.vox,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO28.vox
328,AUDIO29,.m4b,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO29.m4b,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO29.m4b
329,AUDIO30,.vox,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO30.vox,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO30.vox
330,PLAINTEXT1,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT1.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT1.txt
331,PLAINTEXT2,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT2.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT2.out
332,PLAINTEXT3,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT3.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT3.in
333,PLAINTEXT4,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT4.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT4.in
334,PLAINTEXT5,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT5.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT5.out
335,PLAINTEXT6,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT6.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT6.out
336,PLAINTEXT7,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT7.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT7.out
337,PLAINTEXT8,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT8.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT8.txt
338,PLAINTEXT9,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT9.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT9.txt
339,PLAINTEXT10,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT10.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT10.out
340,PLAINTEXT11,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT11.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT11.out
341,PLAINTEXT12,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT12.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT12.out
342,PLAINTEXT13,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT13.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT13.out
343,PLAINTEXT14,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT14.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT14.in
344,PLAINTEXT15,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT15.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT15.out
345,PLAINTEXT16,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT16.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT16.txt
346,PLAINTEXT17,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT17.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT17.out
347,PLAINTEXT18,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT18.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT18.txt
348,PLAINTEXT19,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT19.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT19.out
349,PLAINTEXT20,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT20.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT20.in
350,PLAINTEXT21,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT21.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT21.out
351,PLAINTEXT22,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT22.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT22.txt
352,PLAINTEXT23,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT23.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT23.out
353,PLAINTEXT24,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT24.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT24.in
354,PLAINTEXT25,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT25.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT25.in
355,PLAINTEXT26,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT26.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT26.out
356,PLAINTEXT27,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT27.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT27.out
357,PLAINTEXT28,.txt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT28.txt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT28.txt
358,PLAINTEXT29,.out,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT29.out,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT29.out
359,PLAINTEXT30,.in,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\PLAINTEXT30.in,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\PLAINTEXT\PLAINTEXT30.in
